X Scale,Y Scale,fixpR1,fix_respP1_1.keys,prac_resp.keys,prac_resp.corr,prac_resp.rt,prac_fix_resp_2.keys,prac_trials_run1.thisRepN,prac_trials_run1.thisTrialN,prac_trials_run1.thisN,prac_trials_run1.thisIndex,prac_trials_run1.ran,runID,imgID,stimLabel,imFile,corr,side,participant,design,position,date,expName,psychopyVersion,OS,frameRate,xResolution,yResolution,fixR1,fix_resp1_1.keys,trial_resp.keys,trial_resp.corr,trial_resp.rt,fix_resp_2.keys,trials_run1.thisRepN,trials_run1.thisTrialN,trials_run1.thisN,trials_run1.thisIndex,trials_run1.ran,fixpR2,fix_respP2_1.keys,prac_trials_run2.thisRepN,prac_trials_run2.thisTrialN,prac_trials_run2.thisN,prac_trials_run2.thisIndex,prac_trials_run2.ran,fixR2,fix_resp2_1.keys,trials_run2.thisRepN,trials_run2.thisTrialN,trials_run2.thisN,trials_run2.thisIndex,trials_run2.ran
,,,,,,,,,,,,,1,7,smallSincon,Stimuli/HofS2.bmp,j,left,mb,1,2,2020-10-26_14h04.36.230,global_local,2020.2.4,MacIntel,60,1440,900,0,,j,1,1.016,,6,3,51,3,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,3,smallHincon,Stimuli/SofH2.bmp,f,left,mb,1,2,2020-10-26_14h04.36.230,global_local,2020.2.4,MacIntel,60,1440,900,0,,f,1,0.803,,6,4,52,1,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,6,smallScongr,Stimuli/SofS2.bmp,j,right,mb,1,2,2020-10-26_14h04.36.230,global_local,2020.2.4,MacIntel,60,1440,900,0,,j,1,0.491,,6,5,53,6,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,5,smallScongr,Stimuli/SofS2.bmp,j,left,mb,1,2,2020-10-26_14h04.36.230,global_local,2020.2.4,MacIntel,60,1440,900,1,,f,0,0.765,,6,6,54,2,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,2,smallHcongr,Stimuli/HofH2.bmp,f,right,mb,1,2,2020-10-26_14h04.36.230,global_local,2020.2.4,MacIntel,60,1440,900,1,,f,1,0.673,,6,7,55,4,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,5,smallScongr,Stimuli/SofS2.bmp,j,left,mb,1,2,2020-10-26_14h04.36.230,global_local,2020.2.4,MacIntel,60,1440,900,1,,j,1,0.805,,7,0,56,2,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,3,smallHincon,Stimuli/SofH2.bmp,f,left,mb,1,2,2020-10-26_14h04.36.230,global_local,2020.2.4,MacIntel,60,1440,900,0,,f,1,0.954,,7,1,57,1,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,6,smallScongr,Stimuli/SofS2.bmp,j,right,mb,1,2,2020-10-26_14h04.36.230,global_local,2020.2.4,MacIntel,60,1440,900,0,,j,1,0.724,,7,2,58,6,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,2,smallHcongr,Stimuli/HofH2.bmp,f,right,mb,1,2,2020-10-26_14h04.36.230,global_local,2020.2.4,MacIntel,60,1440,900,0,,f,1,0.77,,7,3,59,4,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,4,smallHincon,Stimuli/SofH2.bmp,f,right,mb,1,2,2020-10-26_14h04.36.230,global_local,2020.2.4,MacIntel,60,1440,900,0,,f,1,1.04,,7,4,60,5,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,8,smallSincon,Stimuli/HofS2.bmp,j,right,mb,1,2,2020-10-26_14h04.36.230,global_local,2020.2.4,MacIntel,60,1440,900,0,,j,1,0.658,,7,5,61,7,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,7,smallSincon,Stimuli/HofS2.bmp,j,left,mb,1,2,2020-10-26_14h04.36.230,global_local,2020.2.4,MacIntel,60,1440,900,0,,j,1,0.721,,7,6,62,3,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,1,smallHcongr,Stimuli/HofH2.bmp,f,left,mb,1,2,2020-10-26_14h04.36.230,global_local,2020.2.4,MacIntel,60,1440,900,0,,f,1,0.687,,7,7,63,0,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,3,smallHincon,Stimuli/SofH2.bmp,f,left,mb,1,2,2020-10-26_14h04.36.230,global_local,2020.2.4,MacIntel,60,1440,900,0,,f,1,0.908,,8,0,64,1,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,8,smallSincon,Stimuli/HofS2.bmp,j,right,mb,1,2,2020-10-26_14h04.36.230,global_local,2020.2.4,MacIntel,60,1440,900,0,,j,1,0.822,,8,1,65,7,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,1,smallHcongr,Stimuli/HofH2.bmp,f,left,mb,1,2,2020-10-26_14h04.36.230,global_local,2020.2.4,MacIntel,60,1440,900,0,,f,1,0.675,,8,2,66,0,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,6,smallScongr,Stimuli/SofS2.bmp,j,right,mb,1,2,2020-10-26_14h04.36.230,global_local,2020.2.4,MacIntel,60,1440,900,1,,j,1,0.672,,8,3,67,6,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,2,smallHcongr,Stimuli/HofH2.bmp,f,right,mb,1,2,2020-10-26_14h04.36.230,global_local,2020.2.4,MacIntel,60,1440,900,0,,j,0,1.058,,8,4,68,4,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,7,smallSincon,Stimuli/HofS2.bmp,j,left,mb,1,2,2020-10-26_14h04.36.230,global_local,2020.2.4,MacIntel,60,1440,900,0,,j,1,1.188,,8,5,69,3,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,4,smallHincon,Stimuli/SofH2.bmp,f,right,mb,1,2,2020-10-26_14h04.36.230,global_local,2020.2.4,MacIntel,60,1440,900,0,,f,1,0.89,,8,6,70,5,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,5,smallScongr,Stimuli/SofS2.bmp,j,left,mb,1,2,2020-10-26_14h04.36.230,global_local,2020.2.4,MacIntel,60,1440,900,0,,j,1,0.669,,8,7,71,2,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,8,smallSincon,Stimuli/HofS2.bmp,j,right,mb,1,2,2020-10-26_14h04.36.230,global_local,2020.2.4,MacIntel,60,1440,900,0,,j,1,1.36,,9,0,72,7,1,,,,,,,,,,,,,,
