trialNum,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,feat_face_loop.thisRepN,feat_face_loop.thisTrialN,feat_face_loop.thisN,feat_face_loop.thisIndex,conf_haus_loop.thisRepN,conf_haus_loop.thisTrialN,conf_haus_loop.thisN,conf_haus_loop.thisIndex,conf_face_loop.thisRepN,conf_face_loop.thisTrialN,conf_face_loop.thisN,conf_face_loop.thisIndex,feat_haus_loop.thisRepN,feat_haus_loop.thisTrialN,feat_haus_loop.thisN,feat_haus_loop.thisIndex,face_instructions.started,face_instructions.stopped,start_exp_press.keys,start_exp_press.rt,start_exp_press.started,start_exp_press.stopped,target_image1.started,target_image1.stopped,ISI_1.started,ISI_1.stopped,probe_image1.started,probe_image1.stopped,key_resp1.keys,key_resp1.corr,key_resp1.rt,key_resp1.started,key_resp1.stopped,haus_instructions.started,haus_instructions.stopped,start_run2.keys,start_run2.rt,start_run2.started,start_run2.stopped,target_image2.started,target_image2.stopped,probe_image2.started,probe_image2.stopped,ISI_2.started,ISI_2.stopped,key_resp2.keys,key_resp2.corr,key_resp2.rt,key_resp2.started,key_resp2.stopped,target_image3.started,target_image3.stopped,probe_image3.started,probe_image3.stopped,ISI_3.started,ISI_3.stopped,key_resp3.keys,key_resp3.corr,key_resp3.rt,key_resp3.started,key_resp3.stopped,target_image4.started,target_image4.stopped,probe_image4.started,probe_image4.stopped,ISI_4.started,ISI_4.stopped,key_resp4.keys,key_resp4.corr,key_resp4.rt,key_resp4.started,key_resp4.stopped,participant,session,date,expName,psychopyVersion,frameRate,
19,0,0,0,0,0,19,19,19,,,,,,,,,,,,,,,,,,,44.404418831982184,44.605672994977795,0.20316796062979847,0.5031679606297985,44.93403085699538,45.13777832099004,d,0,0.37505114695522934,45.08966326096561,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geg,001,2020_Sep_23_2243,config_feat_task,2020.2.4,None,
20,0,0,0,0,0,20,20,20,,,,,,,,,,,,,,,,,,,45.48788688599598,45.687957868969534,0.20538194867549464,0.5053819486754947,46.00422186497599,46.20464022899978,d,0,0.5926105119870044,46.17163017601706,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geg,001,2020_Sep_23_2243,config_feat_task,2020.2.4,None,
21,0,0,0,0,0,21,21,21,,,,,,,,,,,,,,,,,,,46.78793030499946,46.988225832988974,0.20346537668956444,0.5034653766895645,47.30431621900061,47.50721089896979,s,0,0.4389784760423936,47.47119896201184,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geg,001,2020_Sep_23_2243,config_feat_task,2020.2.4,None,
22,0,0,0,0,0,22,22,22,,,,,,,,,,,,,,,,,,,47.937640363990795,48.14031155599514,0.20503001369070262,0.5050300136907027,48.45453555701533,48.656077569001354,d,0,0.5531905890093185,48.62371130101383,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geg,001,2020_Sep_23_2243,config_feat_task,2020.2.4,None,
23,0,0,0,0,0,23,23,23,,,,,,,,,,,,,,,,,,,49.20416998298606,49.404629400989506,0.20299030764726922,0.5029903076472693,49.7211320779752,49.92330260301242,s,0,0.5411686759907752,49.88832971500233,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geg,001,2020_Sep_23_2243,config_feat_task,2020.2.4,None,
0,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,50.45440051401965,None,space,1.7510230709449388,50.45440051401965,None,52.25496235198807,52.45468703098595,52.77112747001229,52.97138399997493,0.2120581142953597,0.5120581142953597,s,0,0.9630367470090277,52.93829298199853,None,,,,,,,,,,,,,,,,,,,,,,,geg,001,2020_Sep_23_2243,config_feat_task,2020.2.4,None,
1,0,0,0,0,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.92053122498328,54.122917426982895,54.454560940968804,54.65621833701152,0.21576711669331416,0.5157671166933142,d,0,0.9635951219825074,54.60440442501567,None,,,,,,,,,,,,,,,,,,,,,,,geg,001,2020_Sep_23_2243,config_feat_task,2020.2.4,None,
2,0,0,0,0,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.58777084300527,55.788143254001625,56.134222245018464,56.33788543398259,0.21238916862057522,0.5123891686205753,d,0,0.8717074859887362,56.28976649401011,None,,,,,,,,,,,,,,,,,,,,,,,geg,001,2020_Sep_23_2243,config_feat_task,2020.2.4,None,
3,0,0,0,0,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.187953220971394,57.38984254497336,57.71773548796773,57.92154502897756,0.20308462769025937,0.5030846276902594,d,0,0.44783164898399264,57.87274769000942,None,,,,,,,,,,,,,,,,,,,,,,,geg,001,2020_Sep_23_2243,config_feat_task,2020.2.4,None,
4,0,0,0,0,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.354655710980296,58.55647430499084,58.88406647800002,59.0880236789817,0.21114484436111525,0.5111448443611153,d,0,0.41132557101082057,59.03971086902311,None,,,,,,,,,,,,,,,,,,,,,,,geg,001,2020_Sep_23_2243,config_feat_task,2020.2.4,None,
5,0,0,0,0,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.488201094965916,59.68790842196904,60.00426265702117,60.204761914967094,0.20370098866987973,0.5037009886698798,d,0,0.49343409098219126,60.17128476098878,None,,,,,,,,,,,,,,,,,,,,,,,geg,001,2020_Sep_23_2243,config_feat_task,2020.2.4,None,
6,0,0,0,0,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.68768969300436,60.88818521599751,61.20443869498558,61.40497954597231,0.20309143868507817,0.5030914386850782,d,0,0.7503330170293339,61.371512089972384,None,,,,,,,,,,,,,,,,,,,,,,,geg,001,2020_Sep_23_2243,config_feat_task,2020.2.4,None,
7,0,0,0,0,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.17332803097088,62.67984727898147,62.70118029101286,62.9046902449918,0.2056473646662198,0.5056473646662198,d,0,0.6665768339880742,62.856402556994,None,,,,,,,,,,,,,,,,,,,,,,,geg,001,2020_Sep_23_2243,config_feat_task,2020.2.4,None,
8,0,0,0,0,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.556401135982014,64.06306025397498,64.08406961197034,64.28809388901573,0.20825604372657835,0.5082560437265784,d,0,1.0511488000047393,64.2398359850049,None,,,,,,,,,,,,,,,,,,,,,,,geg,001,2020_Sep_23_2243,config_feat_task,2020.2.4,None,
9,0,0,0,0,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.33981132000918,65.53795704396907,65.8545721360133,66.05477129598148,0.21485892566852272,0.5148589256685228,d,0,0.9006402540253475,66.0214186119847,None,,,,,,,,,,,,,,,,,,,,,,,geg,001,2020_Sep_23_2243,config_feat_task,2020.2.4,None,
10,0,0,0,0,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.9543505589827,67.15620168397436,67.48412510601338,67.68799464701442,0.201124646642711,0.5011246466427111,s,0,0.36076743999728933,67.64000880200183,None,,,,,,,,,,,,,,,,,,,,,,,geg,001,2020_Sep_23_2243,config_feat_task,2020.2.4,None,
11,0,0,0,0,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.02145642397227,68.22140887897694,68.5377194120083,68.73951672401745,0.20319692458724603,0.5031969245872461,s,0,0.3182109569897875,68.70427293301327,None,,,,,,,,,,,,,,,,,,,,,,,geg,001,2020_Sep_23_2243,config_feat_task,2020.2.4,None,
12,0,0,0,0,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.07325823500287,69.27162055997178,69.58784725802252,69.78986445796909,0.2085833676974289,0.508583367697429,s,0,0.2840390669880435,69.75647302699508,None,,,,,,,,,,,,,,,,,,,,,,,geg,001,2020_Sep_23_2243,config_feat_task,2020.2.4,None,
13,0,0,0,0,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.071065903001,70.27131760201883,70.58794329297962,70.78845670598093,0.2015136886620894,0.5015136886620895,d,0,0.3735915150027722,70.7549097359879,None,,,,,,,,,,,,,,,,,,,,,,,geg,001,2020_Sep_23_2243,config_feat_task,2020.2.4,None,
14,0,0,0,0,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.17148125701351,71.37334195402218,71.70137574500404,71.90490021300502,0.19967938063200563,0.4996793806320056,s,0,0.2745658190106042,71.85644239099929,None,,,,,,,,,,,,,,,,,,,,,,,geg,001,2020_Sep_23_2243,config_feat_task,2020.2.4,None,
15,0,0,0,0,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.15462901198771,72.35477626801003,72.67105101700872,72.87246070196852,0.1994562546024099,0.4994562546024099,s,0,0.9293015159782954,72.85425490600755,None,,,,,,,,,,,,,,,,,,,,,,,geg,001,2020_Sep_23_2243,config_feat_task,2020.2.4,None,
16,0,0,0,0,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.80468302196823,74.00423538900213,74.32130628399318,74.5214701690129,0.20748689264291897,0.507486892642919,d,0,0.30000859999563545,74.48997057398083,None,,,,,,,,,,,,,,,,,,,,,,,geg,001,2020_Sep_23_2243,config_feat_task,2020.2.4,None,
17,0,0,0,0,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.83978139096871,75.0380328479805,75.35445163800614,75.55493470397778,0.20873863261658698,0.508738632616587,s,0,1.083167813019827,75.5215615319903,None,,,,,,,,,,,,,,,,,,,,,,,geg,001,2020_Sep_23_2243,config_feat_task,2020.2.4,None,
18,0,0,0,0,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.62161618901882,76.82343708298868,77.15098489198135,77.35477169399383,0.20338928763521835,0.5033892876352184,d,0,0.6108639299636707,77.30753598897718,None,,,,,,,,,,,,,,,,,,,,,,,geg,001,2020_Sep_23_2243,config_feat_task,2020.2.4,None,
19,0,0,0,0,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.93826198397437,78.13835259102052,78.45482564996928,78.65662217896897,0.2035639066598378,0.5035639066598379,s,0,1.4262868299847469,78.62401205202332,None,,,,,,,,,,,,,,,,,,,,,,,geg,001,2020_Sep_23_2243,config_feat_task,2020.2.4,None,
20,0,0,0,0,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.08972645597532,80.59670307097258,80.61860238300869,80.82196111400845,0.20277621765853837,0.5027762176585384,d,0,0.4384023559978232,80.7737170989858,None,,,,,,,,,,,,,,,,,,,,,,,geg,001,2020_Sep_23_2243,config_feat_task,2020.2.4,None,
21,0,0,0,0,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.23782355897129,81.43825171800563,81.75478246802231,81.95519024698297,0.2005336876027286,0.5005336876027286,s,0,0.6724854420172051,81.94011023401981,None,,,,,,,,,,,,,,,,,,,,,,,geg,001,2020_Sep_23_2243,config_feat_task,2020.2.4,None,
22,0,0,0,0,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.6561350490083,83.16306091600563,83.18422084802296,83.3879890399985,0.20681486267130822,0.5068148626713083,d,0,0.6707260949769989,83.34013436996611,None,,,,,,,,,,,,,,,,,,,,,,,geg,001,2020_Sep_23_2243,config_feat_task,2020.2.4,None,
23,0,0,0,0,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.03826572396792,84.23831798700849,84.55487498798175,84.75648880697554,0.20138411968946457,0.5013841196894646,s,0,0.7071565560181625,84.72362689400325,None,,,,,,,,,,,,,,,,,,,,,,,geg,001,2020_Sep_23_2243,config_feat_task,2020.2.4,None,
0,0,0,0,0,,,,,,,,,0,0,0,0,,,,,85.4551911749877,None,space,1.365931455977261,85.4551911749877,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.85511634498835,87.0567502109916,87.385098602972,87.58850840700325,0.20135896769352257,0.5013589676935226,s,0,0.3955426760367118,87.54017882898916,None,,,,,,,,,,,,geg,001,2020_Sep_23_2243,config_feat_task,2020.2.4,None,
1,0,0,0,0,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.95490095601417,88.15536178997718,88.47115298599238,88.67203186202096,0.2042098986566998,0.5042098986566999,d,0,0.3041699419845827,88.63806981197558,None,,,,,,,,,,,,geg,001,2020_Sep_23_2243,config_feat_task,2020.2.4,None,
2,0,0,0,0,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.971337793977,89.17149315401912,89.48805157101015,89.690438368998,0.20158750464906916,0.5015875046490692,d,0,0.7333239250001498,89.65681632101769,None,,,,,,,,,,,,geg,001,2020_Sep_23_2243,config_feat_task,2020.2.4,None,
3,0,0,0,0,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.43843108200235,90.63832443702267,90.9678628090187,91.1716984109953,0.20252480363706127,0.5025248036370613,s,0,0.38327319000381976,91.12365696998313,None,,,,,,,,,,,,geg,001,2020_Sep_23_2243,config_feat_task,2020.2.4,None,
4,0,0,0,0,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.55691478500376,92.06332359899534,92.08492127701174,92.2883655980113,0.20741427969187498,0.507414279691875,d,0,0.5021349609596655,92.2400696920231,None,,,,,,,,,,,,geg,001,2020_Sep_23_2243,config_feat_task,2020.2.4,None,
5,0,0,0,0,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.77138926897896,92.97157872497337,93.28813152498333,93.48996024101507,0.20290752174332738,0.5029075217433274,d,0,0.15460574300959706,93.45756700600032,None,,,,,,,,,,,,geg,001,2020_Sep_23_2243,config_feat_task,2020.2.4,None,
6,0,0,0,0,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.65677930199308,93.8565725950175,94.17140083399136,94.3718539790134,0.208343829610385,0.508343829610385,s,0,1.0282402589800768,94.3388036689721,None,,,,,,,,,,,,geg,001,2020_Sep_23_2243,config_feat_task,2020.2.4,None,
7,0,0,0,0,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.40710528800264,95.605250314984,95.92130164901027,96.12191849097144,0.2121675835805945,0.5121675835805946,d,0,0.38231559202540666,96.0886154419859,None,,,,,,,,,,,,geg,001,2020_Sep_23_2243,config_feat_task,2020.2.4,None,
8,0,0,0,0,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.48833486699732,96.69034810300218,97.01791144697927,97.22193098801654,0.2018379046348855,0.5018379046348855,d,0,0.3328199969837442,97.17345133901108,None,,,,,,,,,,,,geg,001,2020_Sep_23_2243,config_feat_task,2020.2.4,None,
9,0,0,0,0,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.53799547196832,97.738597751013,98.05492124299053,98.25698023097357,0.20014994265511632,0.5001499426551164,d,0,0.35361157497391105,98.22363574901829,None,,,,,,,,,,,,geg,001,2020_Sep_23_2243,config_feat_task,2020.2.4,None,
10,0,0,0,0,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.60461172397481,98.80523526697652,99.12160081596812,99.3235196719761,0.20426724466960877,0.5042672446696088,d,0,0.3484029379906133,99.29023768298794,None,,,,,,,,,,,,geg,001,2020_Sep_23_2243,config_feat_task,2020.2.4,None,
11,0,0,0,0,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.68837643798906,99.88863759598462,100.20497364702169,100.40531960502267,0.21543304430088028,0.5154330443008803,s,0,0.37545971100917086,100.37158631900093,None,,,,,,,,,,,,geg,001,2020_Sep_23_2243,config_feat_task,2020.2.4,None,
12,0,0,0,0,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.77124363096664,100.97172102500917,101.28820089600049,101.49020615400514,0.20051890768809244,0.5005189076880925,s,0,0.14206678798655048,101.47169853397645,None,,,,,,,,,,,,geg,001,2020_Sep_23_2243,config_feat_task,2020.2.4,None,
13,0,0,0,0,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.63786405400606,101.83822657697601,102.16779721097555,102.37159600597806,0.20020353666041046,0.5002035366604105,s,0,0.3309391670045443,102.3382771469769,None,,,,,,,,,,,,geg,001,2020_Sep_23_2243,config_feat_task,2020.2.4,None,
14,0,0,0,0,,,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.68830777099356,102.88992085400969,103.21796198101947,103.42157593602315,0.2028942506876774,0.5028942506876775,s,0,0.26549735298613086,103.37359364697477,None,,,,,,,,,,,,geg,001,2020_Sep_23_2243,config_feat_task,2020.2.4,None,
15,0,0,0,0,,,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.67140171700157,103.8715068490128,104.18805829697521,104.39019686798565,0.20387929765274748,0.5038792976527475,s,0,0.2724129609996453,104.35658693697769,None,,,,,,,,,,,,geg,001,2020_Sep_23_2243,config_feat_task,2020.2.4,None,
16,0,0,0,0,,,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.65519424900413,104.85491574800108,105.17091698996956,105.37356243596878,0.2062304836581461,0.5062304836581462,s,0,0.3260303210117854,105.34018139296677,None,,,,,,,,,,,,geg,001,2020_Sep_23_2243,config_feat_task,2020.2.4,None,
17,0,0,0,0,,,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.6882056830218,105.88838832400506,106.23419352702331,106.44037925201701,0.21184017061023042,0.5118401706102305,s,0,0.19477529800496995,106.38832534296671,None,,,,,,,,,,,,geg,001,2020_Sep_23_2243,config_feat_task,2020.2.4,None,
18,0,0,0,0,,,,,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.62335601396626,107.1302251329762,107.1510154849966,107.35482023301302,0.20336469064932317,0.5033646906493232,s,0,0.09896321903215721,107.30664147698553,None,,,,,,,,,,,,geg,001,2020_Sep_23_2243,config_feat_task,2020.2.4,None,
19,0,0,0,0,,,,,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.42167316598352,107.62153003399726,107.9382704590098,108.14049395499751,0.20243367366492748,0.5024336736649275,s,0,0.6072796719963662,108.10691050300375,None,,,,,,,,,,,,geg,001,2020_Sep_23_2243,config_feat_task,2020.2.4,None,
20,0,0,0,0,,,,,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.73816733498825,108.93862375500612,109.25499331002356,109.45699484000215,0.20056976866908371,0.5005697686690838,s,0,0.44402543298201635,109.43834775401046,None,,,,,,,,,,,,geg,001,2020_Sep_23_2243,config_feat_task,2020.2.4,None,
21,0,0,0,0,,,,,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.90495349199045,110.10641153500183,110.43487917497987,110.6379604539834,0.201566957635805,0.501566957635805,s,0,0.5648653790121898,110.58994749496924,None,,,,,,,,,,,,geg,001,2020_Sep_23_2243,config_feat_task,2020.2.4,None,
22,0,0,0,0,,,,,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.1901572169736,111.69698358397,111.71818598400569,111.92221897898708,0.21028882666723803,0.5102888266672381,d,0,0.2309689439716749,111.87298487097723,None,,,,,,,,,,,,geg,001,2020_Sep_23_2243,config_feat_task,2020.2.4,None,
23,0,0,0,0,,,,,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.12171445199056,112.32221861399012,112.63796215702314,112.84011468896642,0.2035110525903292,0.5035110525903292,d,0,0.29641106096096337,112.80717744497815,None,,,,,,,,,,,,geg,001,2020_Sep_23_2243,config_feat_task,2020.2.4,None,
0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,113.12214187899372,None,space,0.7900103349820711,113.12214187899372,None,,,,,,,,,,,,,,,,,,,,,,,113.95692618197063,114.46349490998546,114.485530149017,114.6878892579698,0.21039242472033948,0.5103924247203395,s,0,0.42677974997786805,114.63824576500338,None,geg,001,2020_Sep_23_2243,config_feat_task,2020.2.4,None,
1,0,0,0,0,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.08831933198962,115.2888307539979,115.60481518600136,115.80537051596912,0.2023796636494808,0.5023796636494808,s,0,0.10511016799136996,115.77172793401405,None,geg,001,2020_Sep_23_2243,config_feat_task,2020.2.4,None,
2,0,0,0,0,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.9057809059741,116.10554056300316,116.42156816698844,116.62414520099992,0.19970198965165764,0.49970198965165763,s,0,0.05609376903157681,116.58856976701645,None,geg,001,2020_Sep_23_2243,config_feat_task,2020.2.4,None,
3,0,0,0,0,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.67154171399307,116.87205823097611,117.18829402897973,117.3884140739683,0.2022900047013536,0.5022900047013537,s,0,1.1715525369509123,117.35690622602124,None,geg,001,2020_Sep_23_2243,config_feat_task,2020.2.4,None,
4,0,0,0,0,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.55504069599556,118.7551024039858,119.08481980097713,119.28830476501025,0.20425398467341438,0.5042539846734144,s,0,0.38218873203732073,119.24019114597468,None,geg,001,2020_Sep_23_2243,config_feat_task,2020.2.4,None,
5,0,0,0,0,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.65562634100206,119.85694336501183,120.18831806897651,120.38844209897798,0.2155623285798356,0.5155623285798356,s,0,0.4393441129941493,120.35496346297441,None,geg,001,2020_Sep_23_2243,config_feat_task,2020.2.4,None,
6,0,0,0,0,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.82169936201535,121.02335509902332,121.35154348198557,121.55504671199014,0.20251873863162473,0.5025187386316248,s,0,0.16839242400601506,121.50680845300667,None,geg,001,2020_Sep_23_2243,config_feat_task,2020.2.4,None,
7,0,0,0,0,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.70476954698097,121.90525517502101,122.22133284801384,122.42353311297484,0.20113475568359718,0.5011347556835972,s,0,0.22778837702935562,122.39002276497195,None,geg,001,2020_Sep_23_2243,config_feat_task,2020.2.4,None,
8,0,0,0,0,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.6382051060209,122.8385192269925,123.15501733601559,123.3566454660031,0.20408144767861813,0.5040814476786182,s,0,0.22440331196412444,123.32355023699347,None,geg,001,2020_Sep_23_2243,config_feat_task,2020.2.4,None,
9,0,0,0,0,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.57167992298491,123.77344825997716,124.10105143097462,124.30506035801955,0.2022064376506023,0.5022064376506024,s,0,0.20412066899007186,124.25696386501659,None,geg,001,2020_Sep_23_2243,config_feat_task,2020.2.4,None,
10,0,0,0,0,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.48832311300794,124.68785098596709,125.0050107879797,125.20687528100098,0.20340185367967933,0.5034018536796794,d,0,0.17914816399570554,125.17375271301717,None,geg,001,2020_Sep_23_2243,config_feat_task,2020.2.4,None,
11,0,0,0,0,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.37162095296662,125.57362303801347,125.9012608390185,126.10519100201782,0.20385250670369714,0.5038525067036972,d,0,0.06576930801384151,126.05719681602204,None,geg,001,2020_Sep_23_2243,config_feat_task,2020.2.4,None,
12,0,0,0,0,,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.13840733998222,126.33890568499919,126.65489794302266,126.85712308698567,0.20384208770701662,0.5038420877070167,s,0,0.12122070096665993,126.82360595196951,None,geg,001,2020_Sep_23_2243,config_feat_task,2020.2.4,None,
13,0,0,0,0,,,,,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.97184007999022,127.17424521502107,127.5049885410117,127.70554754300974,0.216500096663367,0.516500096663367,s,0,0.3754680150304921,127.67190959997242,None,geg,001,2020_Sep_23_2243,config_feat_task,2020.2.4,None,
14,0,0,0,0,,,,,,,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.07171203597682,128.27216609899187,128.58846669399645,128.79027587297605,0.2034502936876379,0.5034502936876379,s,0,0.24357519001932815,128.75727762200404,None,geg,001,2020_Sep_23_2243,config_feat_task,2020.2.4,None,
15,0,0,0,0,,,,,,,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.02187859796686,129.2222266989993,129.5382355370093,129.73885417496786,0.20494585763663054,0.5049458576366306,s,0,0.1424631080008112,129.70522095396882,None,geg,001,2020_Sep_23_2243,config_feat_task,2020.2.4,None,
16,0,0,0,0,,,,,,,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.87180426198756,130.07200876699062,130.38837344397325,130.59060117602348,0.20236736960941926,0.5023673696094193,s,0,0.14077742700465024,130.5574221870047,None,geg,001,2020_Sep_23_2243,config_feat_task,2020.2.4,None,
17,0,0,0,0,,,,,,,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.7219313189853,130.92195671697846,131.23837320297025,131.43866611400153,0.20582577266031876,0.5058257726603188,d,0,0.6025225970079191,131.40542573097628,None,geg,001,2020_Sep_23_2243,config_feat_task,2020.2.4,None,
18,0,0,0,0,,,,,,,,,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.03825622901786,132.2389396299841,132.55522586702136,132.75687789201038,0.20056848967215046,0.5005684896721505,s,0,0.6960330120055005,132.72396501200274,None,geg,001,2020_Sep_23_2243,config_feat_task,2020.2.4,None,
