trialNum,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,feat_face_loop.thisRepN,feat_face_loop.thisTrialN,feat_face_loop.thisN,feat_face_loop.thisIndex,face_instructions.started,face_instructions.stopped,start_exp_press.keys,start_exp_press.rt,start_exp_press.started,start_exp_press.stopped,target_image1.started,target_image1.stopped,ISI_1.started,ISI_1.stopped,probe_image1.started,probe_image1.stopped,key_resp1.keys,key_resp1.corr,key_resp1.rt,key_resp1.started,key_resp1.stopped,participant,session,date,expName,psychopyVersion,frameRate,
0,0,0,0,0,0,0,0,0,17.708840956998756,None,space,29.71915289098979,17.708840956998756,None,47.4944920509879,47.98340357400593,0.20002679229946807,0.5000267922994681,47.98340357400593,48.18391591098043,d,0,0.7478415599907748,48.15063184700557,None,wpw,001,2020_Sep_21_2154,config_feat_task,2020.2.4,None,
1,0,0,0,0,0,1,1,1,,,,,,,48.91683156500221,49.11741715099197,0.2014142726548016,0.5014142726548017,49.4335908209905,49.63394185798825,s,0,0.4038153429864906,49.60057205398334,None,wpw,001,2020_Sep_21_2154,config_feat_task,2020.2.4,None,
2,0,0,0,0,0,2,2,2,,,,,,,50.03371662698919,50.23578027499025,0.20105402867193334,0.5010540286719334,50.56392392900307,50.76858094500494,s,0,1.0424795619910583,50.71734124299837,None,wpw,001,2020_Sep_21_2154,config_feat_task,2020.2.4,None,
3,0,0,0,0,0,3,3,3,,,,,,,51.80244203098118,52.00073173799319,0.21687527568428777,0.5168752756842878,52.316892861999804,52.517449047008995,s,0,0.5335939439828508,52.48404480799218,None,wpw,001,2020_Sep_21_2154,config_feat_task,2020.2.4,None,
4,0,0,0,0,0,4,4,4,,,,,,,53.03344584599836,53.234066175995395,0.2025678516656626,0.5025678516656626,53.550315219006734,53.75068063099752,s,0,0.42784741101786494,53.71736609900836,None,wpw,001,2020_Sep_21_2154,config_feat_task,2020.2.4,None,
5,0,0,0,0,0,5,5,5,,,,,,,54.1671297189896,54.367352295987075,0.20298383868066594,0.502983838680666,54.68355227698339,54.88581198599422,s,0,0.3360187810030766,54.85224301100243,None,wpw,001,2020_Sep_21_2154,config_feat_task,2020.2.4,None,
6,0,0,0,0,0,6,6,6,,,,,,,55.21682518298621,55.4174520339875,0.19935212668497115,0.49935212668497114,55.73364292498445,55.933955758984666,d,0,0.5759677980095148,55.9006597760017,None,wpw,001,2020_Sep_21_2154,config_feat_task,2020.2.4,None,
7,0,0,0,0,0,7,7,7,,,,,,,56.50038498500362,56.702502131985966,0.20355440067942254,0.5035544006794226,57.03067579399794,57.23590484098531,s,0,0.4889784730039537,57.18570651000482,None,wpw,001,2020_Sep_21_2154,config_feat_task,2020.2.4,None,
8,0,0,0,0,0,8,8,8,,,,,,,57.700404039991554,57.900651367002865,0.20630460567190312,0.5063046056719032,58.21697002099245,58.417417105985805,d,0,0.6235684459970798,58.38401634298498,None,wpw,001,2020_Sep_21_2154,config_feat_task,2020.2.4,None,
9,0,0,0,0,0,9,9,9,,,,,,,59.05258458800381,59.25071290100459,0.21555301567423157,0.5155530156742316,59.56697371098562,59.76741042899084,s,0,0.4007642589858733,59.73398197698407,None,wpw,001,2020_Sep_21_2154,config_feat_task,2020.2.4,None,
