trialNum,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,feat_face_loop.thisRepN,feat_face_loop.thisTrialN,feat_face_loop.thisN,feat_face_loop.thisIndex,face_instructions.started,face_instructions.stopped,start_exp_press.keys,start_exp_press.rt,start_exp_press.started,start_exp_press.stopped,target_image1.started,target_image1.stopped,ISI_1.started,ISI_1.stopped,probe_image1.started,probe_image1.stopped,key_resp1.keys,key_resp1.corr,key_resp1.rt,key_resp1.started,key_resp1.stopped,participant,session,date,expName,psychopyVersion,frameRate,
0,0,0,0,0,0,0,0,0,16.126091809011996,None,space,1.2600032369955443,16.126091809011996,None,17.448725580994505,17.942955087986775,0.21378672498394735,0.5137867249839474,17.964998615992954,18.169902672001626,s,0,0.8660867960134055,18.117629543994553,None,glg,001,2020_Sep_21_2146,config_feat_task,2020.2.4,None,
1,0,0,0,0,0,1,1,1,,,,,,,19.000675376009895,19.201370880007744,0.20185750268865377,0.5018575026886538,19.517602918000193,19.718075384997064,d,0,0.3904928980045952,19.684895099984715,None,glg,001,2020_Sep_21_2146,config_feat_task,2020.2.4,None,
2,0,0,0,0,0,2,2,2,,,,,,,20.10156727998401,20.30316071899142,0.21613527162116952,0.5161352716211696,20.63421420499799,20.834707405010704,s,0,0.3120790339889936,20.801396497990936,None,glg,001,2020_Sep_21_2146,config_feat_task,2020.2.4,None,
3,0,0,0,0,0,3,3,3,,,,,,,21.134396606008522,21.334774093993474,0.20315433564246632,0.5031543356424664,21.651143038994633,21.851433408010053,s,0,0.5712516099738423,21.818102148012258,None,glg,001,2020_Sep_21_2146,config_feat_task,2020.2.4,None,
4,0,0,0,0,0,4,4,4,,,,,,,22.436488914012443,22.926474965992384,0.20131648468668573,0.5013164846866858,22.948030945990467,23.151543821993982,d,0,0.7698091880010907,23.103229217987973,None,glg,001,2020_Sep_21_2146,config_feat_task,2020.2.4,None,
5,0,0,0,0,0,5,5,5,,,,,,,23.91985433798982,24.426519080996513,0.21184595668455586,0.5118459566845559,24.448154810990673,24.651404629985336,s,0,0.5716413510090206,24.603248990984866,None,glg,001,2020_Sep_21_2146,config_feat_task,2020.2.4,None,
6,0,0,0,0,0,6,6,6,,,,,,,25.201196267007617,25.403175112005556,0.20081325166393071,0.5008132516639308,25.73149021298741,25.936459874006687,d,0,0.9658992780023254,25.884644506004406,None,glg,001,2020_Sep_21_2146,config_feat_task,2020.2.4,None,
7,0,0,0,0,0,7,7,7,,,,,,,26.867839045007713,27.06998418000876,0.2039398736669682,0.5039398736669682,27.39819444899331,27.60144073900301,s,0,0.49590994001482613,27.55317937899963,None,glg,001,2020_Sep_21_2146,config_feat_task,2020.2.4,None,
8,0,0,0,0,0,8,8,8,,,,,,,28.067578182002762,28.270048392994795,0.20036237066960894,0.500362370669609,28.598499426996568,28.803391299996292,s,0,0.49858104600571096,28.751675200997852,None,glg,001,2020_Sep_21_2146,config_feat_task,2020.2.4,None,
9,0,0,0,0,0,9,9,9,,,,,,,29.26802879499155,29.46837774501182,0.20616842265008017,0.5061684226500802,29.78463509399444,29.985183573007816,d,0,1.105561756005045,29.95169782001176,None,glg,001,2020_Sep_21_2146,config_feat_task,2020.2.4,None,
10,0,0,0,0,0,10,10,10,,,,,,,31.10342933400534,31.60987689299509,0.21366907368064858,0.5136690736806486,31.63165616299375,31.83506984700216,d,0,0.6542027350224089,31.786677699012216,None,glg,001,2020_Sep_21_2146,config_feat_task,2020.2.4,None,
11,0,0,0,0,0,11,11,11,,,,,,,32.46776695799781,32.67017603199929,0.19925131966010667,0.49925131966010666,32.998207969998475,33.201585458999034,s,0,0.9154926480259746,33.15329240600113,None,glg,001,2020_Sep_21_2146,config_feat_task,2020.2.4,None,
12,0,0,0,0,0,12,12,12,,,,,,,34.08430099100224,34.28654010698665,0.20138708566082641,0.5013870856608265,34.614778727001976,34.81813934398815,d,0,0.9344107669894584,34.769882708991645,None,glg,001,2020_Sep_21_2146,config_feat_task,2020.2.4,None,
13,0,0,0,0,0,13,13,13,,,,,,,35.73427724299836,35.9349777319876,0.20154369869851507,0.5015436986985151,36.25107273700996,36.451691397000104,s,0,0.6524608389881905,36.41817280600662,None,glg,001,2020_Sep_21_2146,config_feat_task,2020.2.4,None,
14,0,0,0,0,0,14,14,14,,,,,,,37.101267093006754,37.30326670999057,0.2008977206714917,0.5008977206714917,37.617738283996005,37.81823169501149,s,0,0.62308083899552,37.78479264100315,None,glg,001,2020_Sep_21_2146,config_feat_task,2020.2.4,None,
15,0,0,0,0,0,15,15,15,,,,,,,38.4342244649888,38.63511348501197,0.20035000366624445,0.5003500036662445,38.95109523899737,39.15178521699272,s,0,0.6593651020084508,39.118441436992725,None,glg,001,2020_Sep_21_2146,config_feat_task,2020.2.4,None,
