trialNum,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,feat_face_loop.thisRepN,feat_face_loop.thisTrialN,feat_face_loop.thisN,feat_face_loop.thisIndex,conf_haus_loop.thisRepN,conf_haus_loop.thisTrialN,conf_haus_loop.thisN,conf_haus_loop.thisIndex,conf_face_loop.thisRepN,conf_face_loop.thisTrialN,conf_face_loop.thisN,conf_face_loop.thisIndex,feat_haus_loop.thisRepN,feat_haus_loop.thisTrialN,feat_haus_loop.thisN,feat_haus_loop.thisIndex,face_instructions.started,face_instructions.stopped,start_exp_press.keys,start_exp_press.rt,start_exp_press.started,start_exp_press.stopped,target_image1.started,target_image1.stopped,ISI_1.started,ISI_1.stopped,probe_image1.started,probe_image1.stopped,key_resp1.keys,key_resp1.corr,key_resp1.rt,key_resp1.started,key_resp1.stopped,haus_instructions.started,haus_instructions.stopped,start_run2.keys,start_run2.rt,start_run2.started,start_run2.stopped,target_image2.started,target_image2.stopped,probe_image2.started,probe_image2.stopped,ISI_2.started,ISI_2.stopped,key_resp2.keys,key_resp2.corr,key_resp2.rt,key_resp2.started,key_resp2.stopped,target_image3.started,target_image3.stopped,probe_image3.started,probe_image3.stopped,ISI_3.started,ISI_3.stopped,key_resp3.keys,key_resp3.corr,key_resp3.rt,key_resp3.started,key_resp3.stopped,target_image4.started,target_image4.stopped,probe_image4.started,probe_image4.stopped,ISI_4.started,ISI_4.stopped,key_resp4.keys,key_resp4.corr,key_resp4.rt,key_resp4.started,key_resp4.stopped,participant,session,date,expName,psychopyVersion,frameRate,
22,0,0,0,0,,,,,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.04912216897355,101.2508733549621,101.56529838999268,101.76749151299009,0.20434010564349592,0.504340105643496,d,0,0.07676358096068725,101.73433263495099,None,,,,,,,,,,,,sic,001,2020_Sep_23_2315,config_feat_task,2020.2.4,None,
23,0,0,0,0,,,,,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.85101531399414,102.35737526696175,102.3785944149713,102.58441285399022,0.2096373206586577,0.5096373206586577,s,0,0.13473385100951418,102.53287813696079,None,,,,,,,,,,,,sic,001,2020_Sep_23_2315,config_feat_task,2020.2.4,None,
0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,102.68248633097392,None,space,1.416679038957227,102.68248633097392,None,,,,,,,,,,,,,,,,,,,,,,,104.13202179298969,104.33446423895657,104.66264335997403,104.86760628398042,0.21042329131159931,0.5104232913115994,d,0,0.6505740390275605,104.81622625497403,None,sic,001,2020_Sep_23_2315,config_feat_task,2020.2.4,None,
1,0,0,0,0,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.48201042495202,105.68454812699929,106.01559351698961,106.21562989498489,0.21655107766855508,0.5165510776685551,s,0,0.375396391027607,106.18282041797647,None,sic,001,2020_Sep_23_2315,config_feat_task,2020.2.4,None,
2,0,0,0,0,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.58256772498135,106.78277258999879,107.09908352198545,107.29926474095555,0.19928621465805918,0.49928621465805917,d,0,0.2461206080042757,107.28254900098545,None,sic,001,2020_Sep_23_2315,config_feat_task,2020.2.4,None,
3,0,0,0,0,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.54946107597789,107.7492191309575,108.06546777795302,108.2677582539618,0.21132005366962403,0.5113200536696241,d,0,0.45060689601814374,108.23420747899218,None,sic,001,2020_Sep_23_2315,config_feat_task,2020.2.4,None,
4,0,0,0,0,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.73418630898232,109.24099808896426,109.26198325795121,109.46629011596087,0.20750138571020216,0.5075013857102022,d,0,0.28224479901837185,109.41541278699879,None,sic,001,2020_Sep_23_2315,config_feat_task,2020.2.4,None,
5,0,0,0,0,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.71591241698479,109.91745031997561,110.24617182195652,110.44962648797082,0.20663906168192625,0.5066390616819263,s,0,0.03466648998437449,110.40103952796198,None,sic,001,2020_Sep_23_2315,config_feat_task,2020.2.4,None,
6,0,0,0,0,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.46539683197625,110.66618075798033,110.98212392395362,111.1840431370074,0.1995720416889526,0.4995720416889526,d,0,0.8755031870095991,111.16572893300327,None,sic,001,2020_Sep_23_2315,config_feat_task,2020.2.4,None,
7,0,0,0,0,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.06551323196618,112.2657672429923,112.58201009297045,112.78427948098397,0.20519019867060706,0.5051901986706071,d,0,0.07239781401585788,112.7487114929827,None,sic,001,2020_Sep_23_2315,config_feat_task,2020.2.4,None,
